"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"6074","6074","500",NA,"Used","f",63982,"2005","Black","5.0 L","Gasoline","CT","New","Bose","Alloy",NA,57,16868.0212770045
"6075","6075","550",NA,"New","f",5,"2015","White","4.6 L","Gasoline","CA","Pac",NA,NA,"19",13,113165.921057548
"6076","6076","550",NA,"New","f",4,"2015","White","4.7 L","Gasoline","MA","New",NA,NA,"19",14,132179.522537424
"6077","6077","550",NA,"Used","f",45873,"2007","Silver","5.5 L","Gasoline","NJ","Mid",NA,NA,NA,55,31356.1917263989
"6078","6078","500",NA,"Used","f",98358,"2004","Black","5.0 L","Gasoline","IL","ENC",NA,"Alloy",NA,51,13381.7169654921
"6079","6079","550",NA,"CPO","t",37065,"2011","Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,32,49638.8615738566
"6080","6080","550",NA,"Used","t",51656,"2009","Black","5.5 L","Gasoline","GA","SoA","Premium","Alloy",NA,54,34296.8012923704
"6081","6081","600",NA,"New","f",1,"2015","Green","6.0 L","Gasoline","FL","SoA","Premium",NA,NA,90,175368.27179752
"6082","6082","550",NA,"Used","f",69223,"2010","Black","5.5 L","Gasoline","CT","New","Premium","Alloy",NA,84,37969.6788422837
"6083","6083","550",NA,"New","f",10,"2015","White","4.6 L","Gasoline","MO","WNC",NA,"Alloy",NA,78,113360.957597193
"6084","6084","550",NA,"New","f",9,"2015","Green","4.6 L","Gasoline","CA","Pac",NA,NA,"19",15,112498.346772026
"6085","6085","550",NA,"CPO","f",31508,"2012","Black","4.6 L","Gasoline","NV","Mtn",NA,NA,NA,1,55619.5924248414
"6086","6086","430",NA,"Used","f",77145,"2005",NA,"4.3 L","Gasoline","IL","ENC","Bose",NA,NA,47,15123.6677108115
"6087","6087","400","Hybrid","Used","t",22203,"2011","Silver","3.5 L","Hybrid","TX","WSC","Harman Kardon","Alloy",NA,74,45715.2559970462
"6088","6088","320",NA,"Used","f",141101,"1994","Gold","3.2 L","Gasoline","NC","SoA",NA,"Alloy",NA,18,5895.8366524186
"6089","6089","63 AMG",NA,"New","f",9,"2015","White","5.5 L","Gasoline","CA","Pac","Premium","Alloy",NA,65,165263.868818278
"6090","6090","550",NA,"Used","f",18816,"2012","Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,67,53475.4197505548
"6091","6091","500",NA,"Used","f",92780,"2000","Silver","5.0 L","Gasoline","AZ","Mtn",NA,NA,NA,0,11209.5652726027
"6092","6092","550",NA,"CPO","f",49099,"2011","Black","5.5 L","Gasoline","MO","WNC",NA,"Alloy",NA,46,47787.8095867291
"6093","6093","550",NA,"Used","f",19940,"2011","White","5.5 L","Gasoline","FL","SoA",NA,NA,NA,8,49183.7583837156
"6094","6094","550",NA,"Used","f",35237,"2012","Black","4.6 L","Gasoline","NY","Mid","Harman Kardon","Alloy",NA,75,49251.6399344329
"6095","6095","550",NA,"CPO","t",73281,"2010","Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,31,45519.8401545775
"6096","6096","550",NA,"New","f",7766,"2014","Red","4.6 L","Gasoline","CA","Pac",NA,"Alloy","18",107,109081.732282496
"6097","6097","430",NA,"Used","f",108207,"2004","Black","4.3 L","Gasoline","CA","Pac",NA,NA,NA,5,12330.1142431187
"6098","6098","320",NA,"Used","f",240000,"1995","Blue","3.2 L","Gasoline","CA","Pac",NA,"Alloy",NA,15,2276.06876690121
"6099","6099","550",NA,"CPO","t",19712,"2013","Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,81,64955.0185523734
"6100","6100","550",NA,"New","f",20,"2014","White","4.6 L","Gasoline","MA","New",NA,NA,NA,11,111791.992615633
"6101","6101","63 AMG",NA,"New","f",32,"2015","Black",NA,NA,"FL","SoA",NA,NA,NA,0,153438.257502559
"6102","6102","600",NA,"Used","f",61317,"2004","Blue","5.5 L","Gasoline","TX","WSC","Premium",NA,NA,9,25842.5889543147
"6103","6103","550",NA,"New","f",10,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,59,112386.652440388
"6104","6104","65 AMG",NA,"Used","t",73298,"2006","Gray","6.0 L","Gasoline","IL","ENC",NA,"Alloy",NA,43,34842.9350339718
"6105","6105","550",NA,"New","f",10,"2014","Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,56,111069.044580558
"6106","6106","550",NA,"Used","t",55235,"2007","Black","5.5 L","Gasoline","LA","WSC","Premium","Alloy",NA,60,30155.8448130334
"6107","6107","550",NA,"New","f",15,"2014","Silver","4.6 L","Gasoline","TX","WSC",NA,NA,NA,53,110900.675372129
"6108","6108","550",NA,"New","f",7,"2014","Black","4.6 L","Gasoline","NV","Mtn",NA,NA,NA,6,111218.588079661
"6109","6109","550",NA,"Used","t",46648,"2010","Black","5.5 L","Gasoline","NJ","Mid","Premium","Alloy",NA,76,41131.8337659152
"6110","6110","63 AMG",NA,"Used","f",42202,"2009","White","6.3 L","Gasoline","FL","SoA","Harman Kardon","Alloy",NA,59,52228.8412064808
"6111","6111","550",NA,"New","f",25,"2015","Gray","4.6 L","Gasoline","NY","Mid",NA,NA,"19",3,119622.444640759
"6112","6112","550",NA,"Used","f",77452,"2007","Silver","5.5 L","Gasoline","GA","SoA",NA,NA,NA,19,27528.1647159313
"6113","6113","550",NA,"New","f",15,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,"18",86,112684.241312471
"6114","6114","550",NA,"Used","t",38224,"2013","Black","4.6 L","Gasoline","NY","Mid",NA,"Alloy",NA,44,55938.3226627548
"6115","6115","63 AMG",NA,"New","f",13,"2015","Black","5.5 L","Gasoline","GA","SoA","Premium","Alloy",NA,64,164310.176185473
"6116","6116","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112547.847203688
"6117","6117","550",NA,"New","f",12,"2015","Black","4.6 L","Gasoline","MA","New","Premium",NA,NA,74,112608.085340936
"6118","6118","550",NA,"Used","f",7603,"2011","Black","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,74,55140.4757513264
"6119","6119","550",NA,"New","f",12,"2014","White","4.6 L","Gasoline","NY","Mid",NA,NA,"18",99,111933.240283433
"6120","6120","55 AMG",NA,"Used","f",108838,"2004","Gray","5.4 L","Gasoline","UT","Mtn",NA,NA,NA,28,17405.3306495145
"6121","6121","600",NA,"Used","f",59735,"2006","White","5.5 L","Gasoline","IL","ENC",NA,NA,NA,18,32209.796340007
"6122","6122","550",NA,"CPO","f",26266,"2011","Black","5.5 L","Gasoline","IL","ENC","Premium","Alloy",NA,80,51532.6851826888
"6123","6123","550",NA,"Used","f",56821,"2010","White","5.5 L","Gasoline","NY","Mid",NA,"Alloy",NA,55,40274.4638885634
"6124","6124","550",NA,"New","f",25,"2014","White","4.6 L","Gasoline","FL","SoA","Premium",NA,NA,64,111542.522476762
"6125","6125","550",NA,"Used","t",97108,"2008","White","5.5 L","Gasoline","MO","WNC","Harman Kardon",NA,NA,38,29881.9102668589
"6126","6126","63 AMG",NA,"Used","f",63849,"2009","White","6.3 L","Gasoline","FL","SoA","Harman Kardon","Alloy","20",59,48997.3540950158
"6127","6127","550",NA,"CPO","f",10050,"2013","Green","4.6 L","Gasoline","MO","WNC","Harman Kardon",NA,NA,83,68305.590969089
"6128","6128","63 AMG",NA,"New","f",16,"2014","White","5.5 L","Gasoline","IL","ENC","Premium","Alloy","20",76,157903.628052514
"6129","6129","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,69,112463.017405875
"6130","6130","550",NA,"New","f",21,"2015","Black","4.7 L","Gasoline","IL","ENC",NA,NA,"19",96,134315.912291485
"6131","6131","430",NA,"Used","f",100686,"2005","Silver","4.3 L","Gasoline","TX","WSC",NA,NA,NA,5,13078.412521104
"6132","6132","550",NA,"New","f",17,"2014","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,110973.241133276
"6133","6133","430",NA,"Used","f",119978,"2000","Black","4.3 L","Gasoline","AL","ESC",NA,"Alloy",NA,23,8573.7354110726
"6134","6134","550",NA,"CPO","f",43912,"2011","Black","5.5 L","Gasoline","KS","WNC","Premium","Alloy",NA,68,48456.1979264625
"6135","6135","63 AMG",NA,"Used","f",50960,"2010","Black","6.3 L","Gasoline","FL","SoA",NA,NA,NA,81,56210.7112398742
"6136","6136","550",NA,"New","f",35,"2014","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,74,110694.941026013
"6137","6137","550",NA,"Used","f",105686,"2007","Gray","5.5 L","Gasoline","NJ","Mid",NA,"Alloy",NA,62,25133.9712263622
"6138","6138","550",NA,"CPO","f",18742,"2012","Blue","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,68,58217.5643690721
"6139","6139","550",NA,"New","f",1,"2015","Black","4.6 L","Gasoline","TX","WSC",NA,NA,"18",6,111918.045011733
"6140","6140","550",NA,"New","f",4,"2015","Silver","4.6 L","Gasoline","NC","SoA","Premium",NA,NA,78,112134.529075638
"6141","6141","63 AMG",NA,"Used","f",5525,"2013","Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,61,95287.2478629009
"6142","6142","550",NA,"New","f",2,"2015","White","4.6 L","Gasoline","CA","Pac","Premium","Alloy","20",78,112861.750028555
"6143","6143","550",NA,"New","f",10,"2014","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,110933.524517496
"6144","6144","550",NA,"Used","f",77864,"2007","Silver","5.5 L","Gasoline","MD","SoA",NA,NA,NA,6,27489.5487693563
"6145","6145","550",NA,"Used","t",44256,"2007","White","5.5 L","Gasoline","FL","SoA",NA,NA,NA,30,32669.2794378349
"6146","6146","550",NA,"Used","f",32879,"2010","Black","5.5 L","Gasoline","GA","SoA",NA,NA,"18",38,43618.9720793055
"6147","6147","550",NA,"New","f",7,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,80,112322.830849751
"6148","6148","500",NA,"Used","f",176991,"2003","Black","5.0 L","Gasoline","GA","SoA",NA,"Alloy",NA,74,7858.10132431125
"6149","6149","400","Hybrid","Used","f",19900,"2011","Silver","3.5 L","Hybrid","CA","Pac","Harman Kardon","Alloy",NA,60,46258.5694725078
"6150","6150","550",NA,"New","f",12,"2015","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,65,112364.814000437
"6151","6151","550",NA,"New","f",18,"2015","Green","4.6 L","Gasoline","CA","Pac",NA,NA,"18",88,112745.145475805
"6152","6152","550",NA,"New","f",6,"2014","Black","4.6 L","Gasoline","MN","WNC","Premium","Alloy",NA,49,111221.588746063
"6153","6153","500",NA,"Used","f",108377,"1995","Black","5.0 L","Gasoline","AZ","Mtn","Premium","Alloy",NA,30,10141.8974491679
"6154","6154","550",NA,"Used","f",25784,"2012","Black","4.6 L","Gasoline","NY","Mid",NA,"Alloy",NA,54,51361.5354548624
"6155","6155","63 AMG",NA,"New","f",105,"2014","Silver","5.5 L","Gasoline","CA","Pac",NA,NA,NA,0,155449.817121737
"6156","6156","550",NA,"CPO","f",5217,"2013","Black","4.6 L","Gasoline","AZ","Mtn","Harman Kardon",NA,NA,26,71591.4452288925
"6157","6157","550",NA,"Used","t",87706,"2007","Black","5.5 L","Gasoline","KY","ESC",NA,"Alloy",NA,43,26792.749296048
"6158","6158","550",NA,"Used","t",30025,"2012","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,6,50830.4399259217
"6159","6159","550",NA,"New","f",5,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112210.34736995
"6160","6160","550",NA,"Used","f",68971,"2008","Silver","5.5 L","Gasoline","MS","ESC",NA,"Alloy",NA,80,30854.2510434328
"6161","6161","550",NA,"New","f",8,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,112447.625100609
"6162","6162","430",NA,"Used","f",116207,"2000","Silver","4.3 L","Gasoline","FL","SoA","Bose","Alloy",NA,55,8499.65075438784
"6163","6163","550",NA,"New","f",13,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,112422.133691507
"6164","6164","550",NA,"CPO","t",21472,"2012","Silver","4.6 L","Gasoline","NC","SoA",NA,NA,NA,7,57837.2503071705
"6165","6165","63 AMG",NA,"New","f",21,"2014","Black","5.5 L","Gasoline","TX","WSC",NA,NA,NA,0,156878.044606186
"6166","6166","500",NA,"Used","f",29445,"2002","Silver","5.0 L","Gasoline","KY","ESC",NA,"Alloy",NA,71,19901.8784680464
"6167","6167","500",NA,"Used","f",113128,"2000","Black","5.0 L","Gasoline","TX","WSC","Bose",NA,NA,42,9866.24190229031
"6168","6168","550",NA,"Used","f",14469,"2013","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,5,63160.0002058097
"6169","6169","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","CA","Pac","Premium",NA,NA,72,112547.151774651
"6170","6170","600",NA,"Used","f",96642,"2007","Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy",NA,27,27391.4552624494
"6171","6171","550",NA,"Used","t",84746,"2007","Black","5.5 L","Gasoline","CA","Pac","Harman Kardon",NA,NA,40,27293.3911349755
"6172","6172","550",NA,"Used","f",82469,"2007","Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,100,26944.5816013009
"6173","6173","63 AMG",NA,"Used","t",40415,"2011","Black","5.5 L","Gasoline","CA","Pac","Premium","Alloy",NA,18,65373.2852918568
"6174","6174","550",NA,"Used","f",30889,"2010",NA,"5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,72,43844.79148069
"6175","6175","550",NA,"Used","f",18572,"2013","Gray","4.6 L","Gasoline","FL","SoA",NA,NA,"20",8,60263.5638749012
"6176","6176","63 AMG",NA,"New","f",13,"2015","Black","5.5 L","Gasoline","CO","Mtn","Premium","Alloy",NA,69,167043.262775495
"6177","6177","550",NA,"Used","t",68361,"2011","Black","5.5 L","Gasoline","NY","Mid",NA,NA,NA,21,39842.4576820921
"6178","6178","550",NA,"CPO","t",28705,"2013","Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","19",76,63072.4108605739
"6179","6179","550",NA,"Used","t",87430,"2008","Gray","5.5 L","Gasoline","MO","WNC",NA,NA,NA,33,29779.481666007
"6180","6180","550",NA,"Used","f",33270,"2013","Black","4.6 L","Gasoline","AZ","Mtn","Premium",NA,NA,51,56773.6914686149
"6181","6181","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,"18",81,112318.365846725
"6182","6182","550",NA,"Used","f",68509,"2008","Black","5.5 L","Gasoline","GA","SoA",NA,NA,NA,57,31240.5682129656
"6183","6183","430",NA,"Used","f",106000,"2003","Blue","4.3 L","Gasoline","OH","ENC","Premium","Alloy",NA,41,11028.5910744505
"6184","6184",NA,NA,"New","f",20,"2015",NA,"5.5 L","Gasoline","PA","Mid","Premium",NA,NA,76,120768.9553966
"6185","6185","550",NA,"CPO","f",37383,"2012","White","4.6 L","Gasoline","TX","WSC",NA,NA,NA,5,55775.7313367577
"6186","6186","500",NA,"Used","f",122915,"2000","Beige","5.0 L","Gasoline","GA","SoA",NA,NA,NA,65,9242.28738183189
"6187","6187","550",NA,"New","f",25,"2015","Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,70,112780.087568013
"6188","6188","550",NA,"New","f",20,"2014","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,54,111604.547270685
"6189","6189","550",NA,"New","f",6,"2015","Blue","4.6 L","Gasoline","NY","Mid",NA,NA,NA,30,112368.413152435
"6190","6190","550",NA,"CPO","f",32500,"2010","Beige","5.5 L","Gasoline","MD","SoA","Premium","Alloy",NA,81,50079.2075924617
"6191","6191","550",NA,"New","f",6,"2015","Blue","4.6 L","Gasoline","NY","Mid",NA,NA,"20",2,112356.261170213
"6192","6192","550",NA,"New","f",13,"2014","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,38,110860.597967118
"6193","6193","600",NA,"Used","f",21879,"2007","Silver","5.5 L","Gasoline","CA","Pac","Premium","Alloy",NA,62,38327.1558001139
"6194","6194","550",NA,"Used","f",74515,"2009","Gray","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,81,31154.9872350542
"6195","6195","550",NA,"Used","f",6211,"2011","Silver","5.5 L","Gasoline","MD","SoA",NA,"Alloy",NA,25,56692.7818185513
"6196","6196","550",NA,"Used","t",74000,"2010","White","5.5 L","Gasoline","CA","Pac","Premium",NA,NA,45,38887.3391177711
"6197","6197","430",NA,"Used","f",138926,"2000","Gray","4.3 L","Gasoline","NJ","Mid","Premium","Alloy",NA,53,7503.40560142348
"6198","6198","550",NA,"New","f",22,"2014","White","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,64,111697.282616095
"6199","6199","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,112300.476096641
"6200","6200","550",NA,"Used","t",29996,"2009","Gray","5.5 L","Gasoline","FL","SoA",NA,NA,NA,6,38295.7709136825
"6201","6201","600",NA,"Used","f",55879,"2007","White","5.5 L","Gasoline","MS","ESC","Harman Kardon",NA,NA,66,32695.4043004024
"6202","6202","500",NA,"Used","f",122333,"2000",NA,"5.0 L","Gasoline","FL","SoA",NA,NA,NA,0,9093.91346596157
"6203","6203","550",NA,"Used","f",100861,"2007",NA,"5.5 L","Gasoline","VA","SoA","Harman Kardon","Alloy",NA,56,25458.3517397298
"6204","6204","500",NA,"Used","f",88996,"2001",NA,"5.0 L","Gasoline","OK","WSC","Premium","Alloy",NA,59,11256.4361930908
"6205","6205","550",NA,"Used","f",32686,"2012","Black","4.6 L","Gasoline","NY","Mid",NA,"Alloy",NA,23,49759.2821770533
"6206","6206","550",NA,"New","f",8,"2015","Black","4.6 L","Gasoline","NY","Mid",NA,"Alloy","18",74,112427.368448255
"6207","6207","550",NA,"Used","f",26344,"2008","White","5.5 L","Gasoline","NH","New",NA,"Alloy",NA,105,38850.3685281144
"6208","6208","550",NA,"New","f",7,"2015","Blue","4.6 L","Gasoline","NV","Mtn",NA,NA,NA,9,115140.675540697
"6209","6209","550",NA,"New","f",20,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,57,112601.256701407
"6210","6210","550",NA,"New","f",36,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,71,112786.194444344
"6211","6211","550",NA,"Used","f",85443,"2007","Gold","5.5 L","Gasoline","CA","Pac","Harman Kardon",NA,NA,39,26937.1064569521
"6212","6212","550",NA,"New","f",6,"2014","Black","4.6 L","Gasoline","CA","Pac","Premium",NA,NA,67,111261.21206523
"6213","6213","550",NA,"New","f",5,"2015","Silver","4.6 L","Gasoline","CT","New",NA,NA,NA,3,112189.453837257
"6214","6214","550",NA,"Used","f",95142,"2008","Black","5.5 L","Gasoline","NY","Mid",NA,NA,NA,10,28866.8275029879
"6215","6215","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,"19",13,112311.259868597
"6216","6216","430",NA,"Used","f",80824,"2000","Red","4.3 L","Gasoline","NJ","Mid","Bose","Alloy",NA,75,11457.2409492454
"6217","6217","550",NA,"Used","f",45992,"2007","Gold","5.5 L","Gasoline","CA","Pac",NA,"Alloy",NA,52,31207.0896017184
"6218","6218","550",NA,"New","f",17,"2015","Blue","4.6 L","Gasoline","GA","SoA","Premium","Alloy","19",85,112658.905921713
"6219","6219","500",NA,"Used","f",111185,"2000","Blue","5.0 L","Gasoline","VA","SoA","Premium","Alloy",NA,28,9719.17354254339
"6220","6220","550",NA,"New","f",10,"2014",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,5,111119.964397429
"6221","6221","550",NA,"New","f",13,"2015","White","4.6 L","Gasoline","MA","New",NA,"Alloy","18",108,113447.003859788
"6222","6222","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,"18",88,112363.390377924
"6223","6223","500",NA,"Used","f",87645,"2004","Gold","5.0 L","Gasoline","KY","ESC",NA,"Alloy","17",46,14227.8367502307
"6224","6224","550",NA,"New","f",10,"2015","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,0,112521.773314512
"6225","6225","550",NA,"Used","f",58798,"2007","Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,45,29306.893335318
"6226","6226","550",NA,"Used","f",86659,"2007","Silver","5.5 L","Gasoline","TX","WSC","Premium",NA,NA,37,26727.0941665716
"6227","6227","550",NA,"New","f",9,"2015","Blue","4.6 L","Gasoline","FL","SoA",NA,"Alloy","18",63,112275.625618521
"6228","6228","500",NA,"Used","f",134000,"2002","Silver","5.0 L","Gasoline","NV","Mtn","Premium",NA,NA,37,9044.79022340252
"6229","6229","550",NA,"New","f",21,"2014","Silver","4.6 L","Gasoline","CA","Pac","Premium","Alloy",NA,70,110740.310747456
"6230","6230","550",NA,"New","f",14,"2015","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,30,112649.961163218
"6231","6231","550",NA,"Used","f",3319,"2015","Silver","4.6 L","Gasoline","FL","SoA","Premium",NA,NA,37,109104.954783455
"6232","6232","550",NA,"Used","t",100806,"2007","Silver","5.5 L","Gasoline","NJ","Mid","Harman Kardon","Alloy",NA,56,25673.0858399963
"6233","6233","550",NA,"New","f",5,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,68,112173.345486194
"6234","6234","550",NA,"New","f",3,"2014",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,57,111452.873207784
"6235","6235","550",NA,"CPO","f",17152,"2012","White","4.6 L","Gasoline","MD","SoA","Bang Olufsen","Alloy",NA,91,62569.4796573276
"6236","6236","550",NA,"New","f",5,"2015","Silver","4.6 L",NA,"TX","WSC",NA,NA,NA,62,112361.893644856
"6237","6237","550",NA,"Used","f",20660,"2012","Blue","4.6 L","Gasoline","VA","SoA","Premium","Alloy",NA,49,52843.7398830649
"6238","6238","550",NA,"New","f",8,"2015","Silver","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,112154.334464051
"6239","6239","550",NA,"Used","f",38865,"2013","Black","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","18",85,55612.6730563657
"6240","6240","550",NA,"CPO","f",10809,"2014","Black","4.6 L","Gasoline","FL","SoA",NA,"Alloy","18",75,95136.1904718005
"6241","6241","550",NA,"New","f",10,"2015","Silver","4.6 L","Gasoline","MA","New",NA,NA,"19",11,112424.518497901
"6242","6242","600",NA,"Used","t",41767,"2007","Black","5.5 L","Gasoline","KY","ESC","Premium","Alloy",NA,57,33992.8821212811
"6243","6243","550",NA,"New","f",99,"2015","Black","4.6 L","Gasoline","CO","Mtn","Premium",NA,NA,74,116037.735454912
"6244","6244","430",NA,"Used","f",90109,"2003","Silver","4.3 L","Gasoline","MS","ESC",NA,NA,NA,6,12359.2704542388
"6245","6245","500",NA,"Used","f",100172,"2004","Silver","5.0 L","Gasoline","CA","Pac",NA,NA,NA,0,13395.0937428357
"6246","6246","63 AMG",NA,"New","f",13,"2014","White","5.5 L","Gasoline","NY","Mid",NA,NA,NA,55,158135.37541833
"6247","6247","63 AMG",NA,"CPO","t",32865,"2012","Black","5.5 L","Gasoline","TX","WSC",NA,NA,NA,85,83379.0966877919
"6248","6248","550",NA,"New","f",6,"2014","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,24,111261.21206523
"6249","6249","550",NA,"Used","f",85235,"2008","Black","5.5 L","Gasoline","NY","Mid","Harman Kardon","Alloy","18",78,29415.95731924
"6250","6250","550",NA,"Used","t",16843,"2013","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,72,60920.967741851
"6251","6251","550",NA,"New","f",8,"2015",NA,"4.6 L","Gasoline","AL","ESC",NA,NA,"18",83,112474.873316106
"6252","6252","550",NA,"New","f",11,"2015","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,1,113233.545973253
"6253","6253","550",NA,"Used","f",79659,"2007","Blue","5.5 L","Gasoline","SC","SoA","Premium","Alloy",NA,51,27181.2618123204
"6254","6254","550",NA,"CPO","t",30107,"2013","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,72,62848.5080916061
"6255","6255","600",NA,"Used","f",55168,"2007","Black","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,54,31484.5211293763
"6256","6256","550",NA,"Used","f",44607,"2011","White","5.5 L","Gasoline","TX","WSC","Harman Kardon",NA,NA,24,43521.8361756997
"6257","6257","550",NA,"Used","f",91000,"2007","Black","5.5 L","Gasoline","CA","Pac",NA,"Alloy",NA,48,26226.0524703909
"6258","6258","550",NA,"CPO","f",21244,"2012","Black","4.6 L","Gasoline","AZ","Mtn",NA,NA,NA,19,57755.9707971256
"6259","6259","550",NA,"New","f",8,"2015","Green","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,70,112426.663423013
"6260","6260","550",NA,"Used","f",36090,"2009","White","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,57,37509.9866201505
"6261","6261","550",NA,"Used","f",16480,"2012","White","4.6 L","Gasoline","MN","WNC","Premium","Alloy",NA,61,55467.9676026185
"6262","6262","550",NA,"Used","t",4196,"2015","Black","4.6 L","Gasoline","NJ","Mid",NA,NA,"18",92,109061.058686665
"6263","6263","550",NA,"New","f",219,"2013","Silver","4.6 L","Gasoline","PA","Mid","Premium","Alloy",NA,69,95174.9051509024
"6264","6264","550",NA,"Used","f",74082,"2007",NA,"5.5 L","Gasoline","IL","ENC","Harman Kardon",NA,NA,78,27975.4038281609
"6265","6265","550",NA,"New","f",11,"2014","White","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,64,111904.272150901
"6266","6266","430",NA,"Used","f",67461,"2006","Black","4.3 L","Gasoline","NY","Mid","Bose","Alloy",NA,59,15853.9243391398
"6267","6267","550",NA,"CPO","t",12435,"2013","White","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,72,68579.9020200808
"6268","6268","550",NA,"Used","f",18054,"2013","Silver","4.6 L","Gasoline","MD","SoA","Premium","Alloy",NA,56,60301.6945035322
"6269","6269","430",NA,"Used","f",145876,"2004","Black","4.3 L","Gasoline","MI","ENC",NA,"Alloy",NA,69,9893.36734062446
"6270","6270","550",NA,"Used","f",46292,"2009","Black","5.5 L","Gasoline","NV","Mtn","Harman Kardon","Premium",NA,64,35066.6595342762
"6271","6271","550",NA,"New","f",5,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,112294.438805045
"6272","6272","550",NA,"New","f",6,"2015","Blue","4.6 L","Gasoline","NY","Mid",NA,NA,"18",79,112378.614951643
"6273","6273","550",NA,"Used","f",74077,"2009","Silver","5.5 L","Gasoline","VA","SoA","Premium",NA,NA,47,31521.9169457463
"6274","6274","550",NA,"Used","f",26444,"2011","Black","5.5 L","Gasoline","NJ","Mid",NA,NA,NA,84,46463.1477116419
"6275","6275","550",NA,"CPO","f",25280,"2013","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,69,63458.4999582656
"6276","6276","550",NA,"Used","f",87782,"2007","Blue","5.5 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,85,26540.9583620255
"6277","6277","550",NA,"Used","f",69850,"2009","Black","5.5 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,101,31873.6524815272
"6278","6278","600",NA,"Used","f",76041,"2009","Silver","5.5 L","Gasoline","NV","Mtn","Harman Kardon",NA,NA,23,30439.8135330164
